BOM532331,AJANTA PHARMA LTD.,<option value=',>,</option>,<option value='BOM532331|AJANTA PHARMA LTD.'>AJANTA PHARMA LTD.</option>
BOM519216,AJANTA SOYA LTD.,<option value=',>,</option>,<option value='BOM519216|AJANTA SOYA LTD.'>AJANTA SOYA LTD.</option>
BOM511692,AJCON GLOBAL SERVICES LTD.,<option value=',>,</option>,<option value='BOM511692|AJCON GLOBAL SERVICES LTD.'>AJCON GLOBAL SERVICES LTD.</option>
BOM530713,AJEL LTD.,<option value=',>,</option>,<option value='BOM530713|AJEL LTD.'>AJEL LTD.</option>
BOM513349,AJMERA REALTY &#38;amp; INFRA INDIA LTD.,<option value=',>,</option>,<option value='BOM513349|AJMERA REALTY &#38;amp; INFRA INDIA LTD.'>AJMERA REALTY &#38;amp; INFRA INDIA LTD.</option>
BOM526628,AJWA FUN WORLD &#38;amp; RESORT LTD.,<option value=',>,</option>,<option value='BOM526628|AJWA FUN WORLD &#38;amp; RESORT LTD.'>AJWA FUN WORLD &#38;amp; RESORT LTD.</option>
BOM530621,AKAR TOOLS LTD.,<option value=',>,</option>,<option value='BOM530621|AKAR TOOLS LTD.'>AKAR TOOLS LTD.</option>
BOM538778,Akashdeep Metal Industries Ltd,<option value=',>,</option>,<option value='BOM538778|Akashdeep Metal Industries Ltd'>Akashdeep Metal Industries Ltd</option>
BOM540718,AKM Lace and Embrotex Ltd,<option value=',>,</option>,<option value='BOM540718|AKM Lace and Embrotex Ltd'>AKM Lace and Embrotex Ltd</option>
BOM539017,Akme Star Housing Finance Ltd,<option value=',>,</option>,<option value='BOM539017|Akme Star Housing Finance Ltd'>Akme Star Housing Finance Ltd</option>
BOM532351,AKSH OPTIFIBRE LTD.,<option value=',>,</option>,<option value='BOM532351|AKSH OPTIFIBRE LTD.'>AKSH OPTIFIBRE LTD.</option>
BOM524598,AKSHARCHEM (INDIA) LTD.-$,<option value=',>,</option>,<option value='BOM524598|AKSHARCHEM (INDIA) LTD.-$'>AKSHARCHEM (INDIA) LTD.-$</option>
BOM500710,Akzo Nobel India Limited,<option value=',>,</option>,<option value='BOM500710|Akzo Nobel India Limited'>Akzo Nobel India Limited</option>
BOM535916,Alacrity Securities Ltd,<option value=',>,</option>,<option value='BOM535916|Alacrity Securities Ltd'>Alacrity Securities Ltd</option>
BOM539115,Alan Scott Industries Ltd,<option value=',>,</option>,<option value='BOM539115|Alan Scott Industries Ltd'>Alan Scott Industries Ltd</option>
BOM531082,Alankit Ltd,<option value=',>,</option>,<option value='BOM531082|Alankit Ltd'>Alankit Ltd</option>
BOM524075,ALBERT DAVID LTD.-$,<option value=',>,</option>,<option value='BOM524075|ALBERT DAVID LTD.-$'>ALBERT DAVID LTD.-$</option>
BOM531409,ALCHEMIST CORPORATION LTD.,<option value=',>,</option>,<option value='BOM531409|ALCHEMIST CORPORATION LTD.'>ALCHEMIST CORPORATION LTD.</option>
BOM526707,ALCHEMIST LTD.,<option value=',>,</option>,<option value='BOM526707|ALCHEMIST LTD.'>ALCHEMIST LTD.</option>
BOM532114,ALCHEMIST REALTY LTD.,<option value=',>,</option>,<option value='BOM532114|ALCHEMIST REALTY LTD.'>ALCHEMIST REALTY LTD.</option>
BOM506235,ALEMBIC LTD.,<option value=',>,</option>,<option value='BOM506235|ALEMBIC LTD.'>ALEMBIC LTD.</option>
BOM533573,ALEMBIC PHARMACEUTICALS LTD.,<option value=',>,</option>,<option value='BOM533573|ALEMBIC PHARMACEUTICALS LTD.'>ALEMBIC PHARMACEUTICALS LTD.</option>
BOM511463,Alexander Stamps And Coin Ltd,<option value=',>,</option>,<option value='BOM511463|Alexander Stamps And Coin Ltd'>Alexander Stamps And Coin Ltd</option>
BOM530973,ALFA ICA (INDIA) LTD.,<option value=',>,</option>,<option value='BOM530973|ALFA ICA (INDIA) LTD.'>ALFA ICA (INDIA) LTD.</option>
BOM517546,ALFA TRANSFORMERS LTD.,<option value=',>,</option>,<option value='BOM517546|ALFA TRANSFORMERS LTD.'>ALFA TRANSFORMERS LTD.</option>
BOM531156,ALFAVISION OVERSEAS (INDIA) LTD.,<option value=',>,</option>,<option value='BOM531156|ALFAVISION OVERSEAS (INDIA) LTD.'>ALFAVISION OVERSEAS (INDIA) LTD.</option>
BOM505216,ALFRED HERBERT (INDIA) LTD.,<option value=',>,</option>,<option value='BOM505216|ALFRED HERBERT (INDIA) LTD.'>ALFRED HERBERT (INDIA) LTD.</option>
BOM531147,Alicon Castalloy Limited,<option value=',>,</option>,<option value='BOM531147|Alicon Castalloy Limited'>Alicon Castalloy Limited</option>
BOM531581,ALKA DIAMOND INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM531581|ALKA DIAMOND INDUSTRIES LTD.'>ALKA DIAMOND INDUSTRIES LTD.</option>
BOM532166,ALKA SECURITIES LTD.,<option value=',>,</option>,<option value='BOM532166|ALKA SECURITIES LTD.'>ALKA SECURITIES LTD.</option>
BOM533029,ALKALI METALS LTD.,<option value=',>,</option>,<option value='BOM533029|ALKALI METALS LTD.'>ALKALI METALS LTD.</option>
BOM539523,Alkem Laboratories Ltd,<option value=',>,</option>,<option value='BOM539523|Alkem Laboratories Ltd'>Alkem Laboratories Ltd</option>
BOM506767,ALKYL AMINES CHEMICALS LTD.-$,<option value=',>,</option>,<option value='BOM506767|ALKYL AMINES CHEMICALS LTD.-$'>ALKYL AMINES CHEMICALS LTD.-$</option>
BOM532480,ALLAHABAD BANK,<option value=',>,</option>,<option value='BOM532480|ALLAHABAD BANK'>ALLAHABAD BANK</option>
BOM532749,ALLCARGO LOGISTICS LTD.,<option value=',>,</option>,<option value='BOM532749|ALLCARGO LOGISTICS LTD.'>ALLCARGO LOGISTICS LTD.</option>
BOM534064,ALLIANCE INTEGRATED METALIKS LTD.,<option value=',>,</option>,<option value='BOM534064|ALLIANCE INTEGRATED METALIKS LTD.'>ALLIANCE INTEGRATED METALIKS LTD.</option>
BOM532875,ALLIED DIGITAL SERVICES LTD.,<option value=',>,</option>,<option value='BOM532875|ALLIED DIGITAL SERVICES LTD.'>ALLIED DIGITAL SERVICES LTD.</option>
BOM532633,ALLSEC TECHNOLOGIES LTD.,<option value=',>,</option>,<option value='BOM532633|ALLSEC TECHNOLOGIES LTD.'>ALLSEC TECHNOLOGIES LTD.</option>
BOM531400,ALMONDZ GLOBAL SECURITIES LTD.,<option value=',>,</option>,<option value='BOM531400|ALMONDZ GLOBAL SECURITIES LTD.'>ALMONDZ GLOBAL SECURITIES LTD.</option>
BOM506120,ALNA TRADING &#38;amp; EXPORTS LTD.,<option value=',>,</option>,<option value='BOM506120|ALNA TRADING &#38;amp; EXPORTS LTD.'>ALNA TRADING &#38;amp; EXPORTS LTD.</option>
BOM521070,ALOK INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM521070|ALOK INDUSTRIES LTD.'>ALOK INDUSTRIES LTD.</option>
BOM539693,Alora Trading Company Ltd,<option value=',>,</option>,<option value='BOM539693|Alora Trading Company Ltd'>Alora Trading Company Ltd</option>
BOM532878,ALPA LABORATORIES LTD.,<option value=',>,</option>,<option value='BOM532878|ALPA LABORATORIES LTD.'>ALPA LABORATORIES LTD.</option>
BOM526397,ALPHAGEO (INDIA) LTD.-$,<option value=',>,</option>,<option value='BOM526397|ALPHAGEO (INDIA) LTD.-$'>ALPHAGEO (INDIA) LTD.-$</option>
BOM526519,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,<option value=',>,</option>,<option value='BOM526519|ALPINE HOUSING DEVELOPMENT CORPORATION LTD.'>ALPINE HOUSING DEVELOPMENT CORPORATION LTD.</option>
BOM530715,ALPS INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM530715|ALPS INDUSTRIES LTD.'>ALPS INDUSTRIES LTD.</option>
BOM538423,Alps Motor Finance Ltd,<option value=',>,</option>,<option value='BOM538423|Alps Motor Finance Ltd'>Alps Motor Finance Ltd</option>
BOM524634,ALUFLUORIDE LTD.,<option value=',>,</option>,<option value='BOM524634|ALUFLUORIDE LTD.'>ALUFLUORIDE LTD.</option>
BOM506597,AMAL LTD.,<option value=',>,</option>,<option value='BOM506597|AMAL LTD.'>AMAL LTD.</option>
BOM512008,AMANI TRADING &#38;amp; EXPORTS LTD.,<option value=',>,</option>,<option value='BOM512008|AMANI TRADING &#38;amp; EXPORTS LTD.'>AMANI TRADING &#38;amp; EXPORTS LTD.</option>
BOM500008,AMARA RAJA BATTERIES LTD.,<option value=',>,</option>,<option value='BOM500008|AMARA RAJA BATTERIES LTD.'>AMARA RAJA BATTERIES LTD.</option>
BOM521097,AMARJOTHI SPINNING MILLS LTD.,<option value=',>,</option>,<option value='BOM521097|AMARJOTHI SPINNING MILLS LTD.'>AMARJOTHI SPINNING MILLS LTD.</option>
BOM538465,Amarnath Securities Ltd,<option value=',>,</option>,<option value='BOM538465|Amarnath Securities Ltd'>Amarnath Securities Ltd</option>
BOM531112,Amaze Entertech Ltd,<option value=',>,</option>,<option value='BOM531112|Amaze Entertech Ltd'>Amaze Entertech Ltd</option>
BOM539196,Amba Enterprises Ltd,<option value=',>,</option>,<option value='BOM539196|Amba Enterprises Ltd'>Amba Enterprises Ltd</option>
BOM500009,AMBALAL SARABHAI ENTERPRISES LTD.,<option value=',>,</option>,<option value='BOM500009|AMBALAL SARABHAI ENTERPRISES LTD.'>AMBALAL SARABHAI ENTERPRISES LTD.</option>
BOM519471,Ambar Protein Industries Ltd,<option value=',>,</option>,<option value='BOM519471|Ambar Protein Industries Ltd'>Ambar Protein Industries Ltd</option>
BOM531978,AMBIKA COTTON MILLS LTD.,<option value=',>,</option>,<option value='BOM531978|AMBIKA COTTON MILLS LTD.'>AMBIKA COTTON MILLS LTD.</option>
BOM539223,Ambition Mica Ltd,<option value=',>,</option>,<option value='BOM539223|Ambition Mica Ltd'>Ambition Mica Ltd</option>
BOM500425,AMBUJA CEMENTS LTD.,<option value=',>,</option>,<option value='BOM500425|AMBUJA CEMENTS LTD.'>AMBUJA CEMENTS LTD.</option>
BOM530133,AMCO INDIA LTD.-$,<option value=',>,</option>,<option value='BOM530133|AMCO INDIA LTD.-$'>AMCO INDIA LTD.-$</option>
BOM532828,AMD INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532828|AMD INDUSTRIES LTD.'>AMD INDUSTRIES LTD.</option>
BOM513117,AMFORGE INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM513117|AMFORGE INDUSTRIES LTD.'>AMFORGE INDUSTRIES LTD.</option>
BOM506248,AMINES &#38;amp; PLASTICIZERS LTD.,<option value=',>,</option>,<option value='BOM506248|AMINES &#38;amp; PLASTICIZERS LTD.'>AMINES &#38;amp; PLASTICIZERS LTD.</option>
BOM531300,AMIT INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM531300|AMIT INTERNATIONAL LTD.'>AMIT INTERNATIONAL LTD.</option>
BOM531557,AMIT SECURITIES LTD.,<option value=',>,</option>,<option value='BOM531557|AMIT SECURITIES LTD.'>AMIT SECURITIES LTD.</option>
BOM531681,AMRADEEP INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM531681|AMRADEEP INDUSTRIES LTD.'>AMRADEEP INDUSTRIES LTD.</option>
BOM536737,Amrapali Capital and Finance Services Ltd,<option value=',>,</option>,<option value='BOM536737|Amrapali Capital and Finance Services Ltd'>Amrapali Capital and Finance Services Ltd</option>
BOM539265,Amrapali Fincap Ltd,<option value=',>,</option>,<option value='BOM539265|Amrapali Fincap Ltd'>Amrapali Fincap Ltd</option>
BOM526241,AMRAPALI INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM526241|AMRAPALI INDUSTRIES LTD.'>AMRAPALI INDUSTRIES LTD.</option>
BOM531991,AMRAWORLD AGRICO LTD.,<option value=',>,</option>,<option value='BOM531991|AMRAWORLD AGRICO LTD.'>AMRAWORLD AGRICO LTD.</option>
BOM507525,AMRIT CORP.LTD.-$,<option value=',>,</option>,<option value='BOM507525|AMRIT CORP.LTD.-$'>AMRIT CORP.LTD.-$</option>
BOM590006,AMRUTANJAN HEALTH CARE LTD.-$,<option value=',>,</option>,<option value='BOM590006|AMRUTANJAN HEALTH CARE LTD.-$'>AMRUTANJAN HEALTH CARE LTD.-$</option>
BOM520077,AMTEK AUTO LTD.-$,<option value=',>,</option>,<option value='BOM520077|AMTEK AUTO LTD.-$'>AMTEK AUTO LTD.-$</option>
BOM531761,AMULYA LEASING &#38;amp; FINANCE LTD.,<option value=',>,</option>,<option value='BOM531761|AMULYA LEASING &#38;amp; FINANCE LTD.'>AMULYA LEASING &#38;amp; FINANCE LTD.</option>
BOM501630,Anand Projects Ltd,<option value=',>,</option>,<option value='BOM501630|Anand Projects Ltd'>Anand Projects Ltd</option>
BOM515055,Anant Raj Limited-$,<option value=',>,</option>,<option value='BOM515055|Anant Raj Limited-$'>Anant Raj Limited-$</option>
BOM531127,ANAR INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM531127|ANAR INDUSTRIES LTD.'>ANAR INDUSTRIES LTD.</option>
BOM532418,ANDHRA BANK,<option value=',>,</option>,<option value='BOM532418|ANDHRA BANK'>ANDHRA BANK</option>
BOM532141,ANDHRA CEMENTS LTD.,<option value=',>,</option>,<option value='BOM532141|ANDHRA CEMENTS LTD.'>ANDHRA CEMENTS LTD.</option>
BOM590062,ANDHRA SUGARS LTD.,<option value=',>,</option>,<option value='BOM590062|ANDHRA SUGARS LTD.'>ANDHRA SUGARS LTD.</option>
BOM526173,ANDREW YULE &#38;amp; COMPANY LTD.,<option value=',>,</option>,<option value='BOM526173|ANDREW YULE &#38;amp; COMPANY LTD.'>ANDREW YULE &#38;amp; COMPANY LTD.</option>
BOM530721,ANG Industries Limited,<option value=',>,</option>,<option value='BOM530721|ANG Industries Limited'>ANG Industries Limited</option>
BOM540694,ANG Lifesciences India Ltd,<option value=',>,</option>,<option value='BOM540694|ANG Lifesciences India Ltd'>ANG Lifesciences India Ltd</option>
BOM519383,ANIK INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM519383|ANIK INDUSTRIES LTD.'>ANIK INDUSTRIES LTD.</option>
BOM537785,Anisha Impex Ltd,<option value=',>,</option>,<option value='BOM537785|Anisha Impex Ltd'>Anisha Impex Ltd</option>
BOM531878,ANJANI FINANCE LTD.,<option value=',>,</option>,<option value='BOM531878|ANJANI FINANCE LTD.'>ANJANI FINANCE LTD.</option>
BOM511153,Anjani Foods Ltd,<option value=',>,</option>,<option value='BOM511153|Anjani Foods Ltd'>Anjani Foods Ltd</option>
BOM518091,ANJANI PORTLAND CEMENT LTD.-$,<option value=',>,</option>,<option value='BOM518091|ANJANI PORTLAND CEMENT LTD.-$'>ANJANI PORTLAND CEMENT LTD.-$</option>
BOM531223,ANJANI SYNTHETICS LTD.-$,<option value=',>,</option>,<option value='BOM531223|ANJANI SYNTHETICS LTD.-$'>ANJANI SYNTHETICS LTD.-$</option>
BOM531673,ANKA INDIA LTD.,<option value=',>,</option>,<option value='BOM531673|ANKA INDIA LTD.'>ANKA INDIA LTD.</option>
BOM531519,ANKUSH FINSTOCK LTD.,<option value=',>,</option>,<option value='BOM531519|ANKUSH FINSTOCK LTD.'>ANKUSH FINSTOCK LTD.</option>
BOM530799,ANNA INFRASTRUCTURES LTD.,<option value=',>,</option>,<option value='BOM530799|ANNA INFRASTRUCTURES LTD.'>ANNA INFRASTRUCTURES LTD.</option>
BOM531406,ANS Industries Ltd,<option value=',>,</option>,<option value='BOM531406|ANS Industries Ltd'>ANS Industries Ltd</option>
BOM523007,ANSAL BUILDWELL LTD.-$,<option value=',>,</option>,<option value='BOM523007|ANSAL BUILDWELL LTD.-$'>ANSAL BUILDWELL LTD.-$</option>
BOM507828,ANSAL HOUSING &#38;amp; CONSTRUCTION LTD.-$,<option value=',>,</option>,<option value='BOM507828|ANSAL HOUSING &#38;amp; CONSTRUCTION LTD.-$'>ANSAL HOUSING &#38;amp; CONSTRUCTION LTD.-$</option>
BOM500013,ANSAL PROPERTIES &#38;amp; INFRASTRUCTURE LTD.,<option value=',>,</option>,<option value='BOM500013|ANSAL PROPERTIES &#38;amp; INFRASTRUCTURE LTD.'>ANSAL PROPERTIES &#38;amp; INFRASTRUCTURE LTD.</option>
BOM512091,ANSHUNI COMMERCIALS LTD.,<option value=',>,</option>,<option value='BOM512091|ANSHUNI COMMERCIALS LTD.'>ANSHUNI COMMERCIALS LTD.</option>
BOM539697,Anubhav Industrial Resources Ltd,<option value=',>,</option>,<option value='BOM539697|Anubhav Industrial Resources Ltd'>Anubhav Industrial Resources Ltd</option>
BOM538833,Anubhav Infrastructure Ltd,<option value=',>,</option>,<option value='BOM538833|Anubhav Infrastructure Ltd'>Anubhav Infrastructure Ltd</option>
BOM506260,ANUH PHARMA LTD.,<option value=',>,</option>,<option value='BOM506260|ANUH PHARMA LTD.'>ANUH PHARMA LTD.</option>
BOM506087,ANUP MALLEABLE LTD.,<option value=',>,</option>,<option value='BOM506087|ANUP MALLEABLE LTD.'>ANUP MALLEABLE LTD.</option>
BOM532259,APAR INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532259|APAR INDUSTRIES LTD.'>APAR INDUSTRIES LTD.</option>
BOM523694,APCOTEX INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM523694|APCOTEX INDUSTRIES LTD.'>APCOTEX INDUSTRIES LTD.</option>
BOM540692,Apex Frozen Foods Ltd,<option value=',>,</option>,<option value='BOM540692|Apex Frozen Foods Ltd'>Apex Frozen Foods Ltd</option>
BOM506166,APIS INDIA LTD.,<option value=',>,</option>,<option value='BOM506166|APIS INDIA LTD.'>APIS INDIA LTD.</option>
BOM533758,APL APOLLO TUBES LTD.,<option value=',>,</option>,<option value='BOM533758|APL APOLLO TUBES LTD.'>APL APOLLO TUBES LTD.</option>
BOM517096,APLAB LTD.-$,<option value=',>,</option>,<option value='BOM517096|APLAB LTD.-$'>APLAB LTD.-$</option>
BOM523537,APM INDUSTRIES LTD.-$,<option value=',>,</option>,<option value='BOM523537|APM INDUSTRIES LTD.-$'>APM INDUSTRIES LTD.-$</option>
BOM508869,APOLLO HOSPITALS ENTERPRISE LTD.,<option value=',>,</option>,<option value='BOM508869|APOLLO HOSPITALS ENTERPRISE LTD.'>APOLLO HOSPITALS ENTERPRISE LTD.</option>
BOM500877,APOLLO TYRES LTD.,<option value=',>,</option>,<option value='BOM500877|APOLLO TYRES LTD.'>APOLLO TYRES LTD.</option>
BOM539545,Apoorva Leasing Finance and Investment Company Ltd,<option value=',>,</option>,<option value='BOM539545|Apoorva Leasing Finance and Investment Company Ltd'>Apoorva Leasing Finance and Investment Company Ltd</option>
BOM500014,APPLE FINANCE LTD.,<option value=',>,</option>,<option value='BOM500014|APPLE FINANCE LTD.'>APPLE FINANCE LTD.</option>
BOM538653,Appu Marketing &#38;amp; Manufacturing Ltd,<option value=',>,</option>,<option value='BOM538653|Appu Marketing &#38;amp; Manufacturing Ltd'>Appu Marketing &#38;amp; Manufacturing Ltd</option>
BOM532475,APTECH LTD.,<option value=',>,</option>,<option value='BOM532475|APTECH LTD.'>APTECH LTD.</option>
BOM539469,Apunka Invest Commercial Ltd,<option value=',>,</option>,<option value='BOM539469|Apunka Invest Commercial Ltd'>Apunka Invest Commercial Ltd</option>
BOM531364,Aqua Pumps Infra Ventures Limited,<option value=',>,</option>,<option value='BOM531364|Aqua Pumps Infra Ventures Limited'>Aqua Pumps Infra Ventures Limited</option>
BOM539403,Arambhan Hospitality Services Ltd,<option value=',>,</option>,<option value='BOM539403|Arambhan Hospitality Services Ltd'>Arambhan Hospitality Services Ltd</option>
BOM512344,ARAVALI SECURITIES &#38;amp; FINANCE LTD.,<option value=',>,</option>,<option value='BOM512344|ARAVALI SECURITIES &#38;amp; FINANCE LTD.'>ARAVALI SECURITIES &#38;amp; FINANCE LTD.</option>
BOM540135,ARC Finance Ltd,<option value=',>,</option>,<option value='BOM540135|ARC Finance Ltd'>ARC Finance Ltd</option>
BOM520121,ARCEE INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM520121|ARCEE INDUSTRIES LTD.'>ARCEE INDUSTRIES LTD.</option>
BOM530565,ARCHANA SOFTWARE LTD.,<option value=',>,</option>,<option value='BOM530565|ARCHANA SOFTWARE LTD.'>ARCHANA SOFTWARE LTD.</option>
BOM532994,ARCHIDPLY INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532994|ARCHIDPLY INDUSTRIES LTD.'>ARCHIDPLY INDUSTRIES LTD.</option>
BOM532212,ARCHIES LTD.,<option value=',>,</option>,<option value='BOM532212|ARCHIES LTD.'>ARCHIES LTD.</option>
BOM524640,ARCHIT ORGANOSYS LTD.,<option value=',>,</option>,<option value='BOM524640|ARCHIT ORGANOSYS LTD.'>ARCHIT ORGANOSYS LTD.</option>
BOM532914,ARCOTECH LTD.,<option value=',>,</option>,<option value='BOM532914|ARCOTECH LTD.'>ARCOTECH LTD.</option>
BOM530261,ARCUTTIPORE TEA CO.LTD.,<option value=',>,</option>,<option value='BOM530261|ARCUTTIPORE TEA CO.LTD.'>ARCUTTIPORE TEA CO.LTD.</option>
BOM504370,ARDI INVESTMENT &#38;amp; TRADING LTD.,<option value=',>,</option>,<option value='BOM504370|ARDI INVESTMENT &#38;amp; TRADING LTD.'>ARDI INVESTMENT &#38;amp; TRADING LTD.</option>
BOM526851,AREX INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM526851|AREX INDUSTRIES LTD.'>AREX INDUSTRIES LTD.</option>
BOM539151,Arfin India Ltd,<option value=',>,</option>,<option value='BOM539151|Arfin India Ltd'>Arfin India Ltd</option>
BOM532935,ARIES AGRO LTD.,<option value=',>,</option>,<option value='BOM532935|ARIES AGRO LTD.'>ARIES AGRO LTD.</option>
BOM511605,ARIHANT CAPITAL MARKETS LTD.,<option value=',>,</option>,<option value='BOM511605|ARIHANT CAPITAL MARKETS LTD.'>ARIHANT CAPITAL MARKETS LTD.</option>
BOM531381,ARIHANT FOUNDATIONS &#38;amp; HOUSING LTD.-$,<option value=',>,</option>,<option value='BOM531381|ARIHANT FOUNDATIONS &#38;amp; HOUSING LTD.-$'>ARIHANT FOUNDATIONS &#38;amp; HOUSING LTD.-$</option>
BOM506194,Arihant Superstructures Limited,<option value=',>,</option>,<option value='BOM506194|Arihant Superstructures Limited'>Arihant Superstructures Limited</option>
BOM526125,ARIHANT TOURNESOL LTD.,<option value=',>,</option>,<option value='BOM526125|ARIHANT TOURNESOL LTD.'>ARIHANT TOURNESOL LTD.</option>
BOM531017,ARIHANT'S SECURITIES LTD.,<option value=',>,</option>,<option value='BOM531017|ARIHANT'S SECURITIES LTD.'>ARIHANT'S SECURITIES LTD.</option>
BOM531677,ARIS INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM531677|ARIS INTERNATIONAL LTD.'>ARIS INTERNATIONAL LTD.</option>
BOM531179,ARMAN FINANCIAL SERVICES LTD.,<option value=',>,</option>,<option value='BOM531179|ARMAN FINANCIAL SERVICES LTD.'>ARMAN FINANCIAL SERVICES LTD.</option>
